Cheese,Medium-Calorie,High-Protein,No-Fat,Low-Carbs
Vegetable and Lentil Mixes,High-Calorie,High-Protein,Low-Fat,High-Carbs
Oriental, Mexican & Ethnic Sauces,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Jam, Jelly & Fruit Spreads,High-Calorie,No-Protein,No-Fat,High-Carbs
Other Frozen Meats,High-Calorie,High-Protein,High-Fat,No-Carbs
Other Meats,High-Calorie,High-Protein,High-Fat,No-Carbs
Cream,High-Calorie,High-Protein,High-Fat,Low-Carbs
Stuffing,High-Calorie,High-Protein,High-Fat,High-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Canned Vegetables,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Cheese,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,Medium-Calorie,High-Protein,No-Fat,Low-Carbs
Canned Vegetables,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Vegetable & Cooking Oils,High-Calorie,No-Protein,High-Fat,No-Carbs
Rice,High-Calorie,High-Protein,No-Fat,High-Carbs
Rice,High-Calorie,High-Protein,Low-Fat,High-Carbs
Poultry, Chicken & Turkey,High-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Appetizers & Hors D'oeuvres,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Dips & Salsa,High-Calorie,No-Protein,High-Fat,Low-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,High-Calorie,High-Protein,No-Fat,No-Carbs
Other Meats,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Oriental, Mexican & Ethnic Sauces,High-Calorie,No-Protein,No-Fat,High-Carbs
Other Drinks,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Flours & Corn Meal,High-Calorie,No-Protein,No-Fat,High-Carbs
Flours & Corn Meal,High-Calorie,No-Protein,High-Fat,High-Carbs
Popcorn, Peanuts, Seeds & Related Snacks,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Canned Soup,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Canned Soup,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Canned & Bottled Beans,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Vegetables,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Other Cooking Sauces,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Tomatoes,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Frozen Fish & Seafood,High-Calorie,High-Protein,High-Fat,High-Carbs
Cream,High-Calorie,No-Protein,High-Fat,No-Carbs
Salad Dressing & Mayonnaise,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Salad Dressing & Mayonnaise,Low-Calorie,No-Protein,No-Fat,High-Carbs
Frozen Vegetables,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Canned & Bottled Beans,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Salad Dressing & Mayonnaise,High-Calorie,High-Protein,High-Fat,Low-Carbs
Bacon, Sausages & Ribs,High-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Fruit & Fruit Juice Concentrates,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Canned Vegetables,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,High-Calorie,No-Protein,High-Fat,Low-Carbs
Tomatoes,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Tomatoes,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Wholesome Snacks,Low-Calorie,No-Protein,No-Fat,High-Carbs
Butter & Spread,High-Calorie,No-Protein,High-Fat,Low-Carbs
Oriental, Mexican & Ethnic Sauces,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,High-Calorie,No-Protein,High-Fat,High-Carbs
Oriental, Mexican & Ethnic Sauces,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Canned Vegetables,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Other Grains & Seeds,High-Calorie,High-Protein,High-Fat,Low-Carbs
Baby/Infant  Foods/Beverages,Zero-Calorie,Low-Protein,High-Fat,Low-Carbs
Other Grains & Seeds,High-Calorie,No-Protein,No-Fat,High-Carbs
Vegetables,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Frozen Fruit & Fruit Juice Concentrates,Medium-Calorie,Low-Protein,High-Fat,High-Carbs
Sausages, Hotdogs & Brats,High-Calorie,High-Protein,High-Fat,High-Carbs
Vegetable & Cooking Oils,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Canned & Bottled Beans,High-Calorie,High-Protein,No-Fat,High-Carbs
Pepperoni, Salami & Cold Cuts,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Baking/Cooking Mixes/Supplies,High-Calorie,High-Protein,Low-Fat,High-Carbs
Vegetable and Lentil Mixes,High-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Fish & Seafood,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Pepperoni, Salami & Cold Cuts,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Crackers & Biscotti,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Fruit & Fruit Juice Concentrates,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Chili & Stew,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Cooked & Prepared,High-Calorie,High-Protein,High-Fat,Low-Carbs
Other Drinks,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Other Condiments,Medium-Calorie,No-Protein,No-Fat,No-Carbs
Deli Salads,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Flours & Corn Meal,High-Calorie,High-Protein,No-Fat,High-Carbs
Canned Soup,Low-Calorie,Low-Protein,No-Fat,No-Carbs
Salad Dressing & Mayonnaise,High-Calorie,No-Protein,High-Fat,High-Carbs
Gravy Mix,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Gravy Mix,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Gravy Mix,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Frozen Bacon, Sausages & Ribs,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Fruit & Fruit Juice Concentrates,High-Calorie,Low-Protein,No-Fat,High-Carbs
Cheese,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Eggs & Egg Substitutes,High-Calorie,High-Protein,High-Fat,No-Carbs
Dips & Salsa,High-Calorie,Low-Protein,No-Fat,High-Carbs
Bread & Muffin Mixes,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Flavored Rice Dishes,High-Calorie,High-Protein,No-Fat,High-Carbs
Mexican Dinner Mixes,High-Calorie,High-Protein,High-Fat,High-Carbs
Salad Dressing & Mayonnaise,High-Calorie,No-Protein,High-Fat,Low-Carbs
Pasta by Shape & Type,High-Calorie,High-Protein,High-Fat,High-Carbs
Baking Decorations & Dessert Toppings,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Pickles, Olives, Peppers & Relishes,High-Calorie,High-Protein,High-Fat,Low-Carbs
Deli Salads,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Iced & Bottle Tea,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Oriental, Mexican & Ethnic Sauces,High-Calorie,High-Protein,High-Fat,High-Carbs
Milk,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Pre-Packaged Fruit & Vegetables,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Vegetarian Frozen Meats,High-Calorie,High-Protein,High-Fat,High-Carbs
Other Deli,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Other Meats,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Other Drinks,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Crackers & Biscotti,High-Calorie,No-Protein,No-Fat,High-Carbs
Herbs And Spices,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Herbs And Spices,High-Calorie,High-Protein,High-Fat,High-Carbs
Herbs And Spices,Low-Calorie,High-Protein,High-Fat,High-Carbs
Chili & Stew,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Chili & Stew,High-Calorie,High-Protein,High-Fat,Low-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Cheese,High-Calorie,High-Protein,Low-Fat,High-Carbs
Entrees, Sides & Small Meals,High-Calorie,High-Protein,No-Fat,High-Carbs
Croissants, Sweet Rolls, Muffins & Other Pastries,High-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Fruit & Fruit Juice Concentrates,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Cereal,High-Calorie,High-Protein,Low-Fat,High-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Canned Vegetables,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Fruit & Vegetable Juice, Nectars & Fruit Drinks,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Dips & Salsa,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Herbs & Spices,High-Calorie,No-Protein,High-Fat,High-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,Medium-Calorie,No-Protein,High-Fat,No-Carbs
Canned Vegetables,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Canned Vegetables,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Cream,High-Calorie,No-Protein,High-Fat,Low-Carbs
Oriental, Mexican & Ethnic Sauces,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Canned Soup,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Rice,High-Calorie,High-Protein,High-Fat,High-Carbs
Cakes and pies,High-Calorie,Low-Protein,High-Fat,High-Carbs
Other Mexican mixed dishes,High-Calorie,High-Protein,High-Fat,High-Carbs
Egg/breakfast sandwiches,High-Calorie,High-Protein,High-Fat,High-Carbs
Pizza,High-Calorie,High-Protein,High-Fat,Low-Carbs
Meals, Entrees, and Side Dishes,High-Calorie,High-Protein,High-Fat,High-Carbs
Soups, Sauces, and Gravies,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Turnovers and other grain-based items,High-Calorie,High-Protein,High-Fat,High-Carbs
Pasta sauces, tomato-based,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Pasta sauces, tomato-based,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,Low-Protein,No-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,No-Protein,No-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,Low-Protein,High-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Zero-Calorie,Low-Protein,High-Fat,No-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,High-Protein,No-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,Low-Protein,Low-Fat,High-Carbs
Savoury Bakery Products,High-Calorie,High-Protein,High-Fat,High-Carbs
Crackers & Biscotti,High-Calorie,No-Protein,High-Fat,High-Carbs
Crusts & Dough,High-Calorie,High-Protein,Low-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,High-Calorie,High-Protein,High-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,Low-Protein,No-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,Low-Protein,High-Fat,High-Carbs
Other Deli,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Frozen Bread & Dough,High-Calorie,High-Protein,Low-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Pizza Mixes & Other Dry Dinners,High-Calorie,High-Protein,No-Fat,High-Carbs
Pizza Mixes & Other Dry Dinners,High-Calorie,High-Protein,High-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,No-Protein,Low-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Zero-Calorie,Low-Protein,No-Fat,Low-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,Low-Protein,No-Fat,High-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,High-Calorie,No-Protein,No-Fat,No-Carbs
Pasta Dinners,High-Calorie,High-Protein,Low-Fat,High-Carbs
Other Deli,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Patties and Burgers,High-Calorie,High-Protein,High-Fat,High-Carbs
Pizza,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Cheese,High-Calorie,No-Protein,High-Fat,Low-Carbs
Chips, Pretzels & Snacks,Low-Calorie,Low-Protein,High-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Zero-Calorie,Low-Protein,Low-Fat,Low-Carbs
Frozen Appetizers & Hors D'oeuvres,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Pies/Pastries/Pizzas/Quiches - Savoury (Frozen),High-Calorie,High-Protein,High-Fat,High-Carbs
Grains/Flour,High-Calorie,High-Protein,Low-Fat,High-Carbs
Other Deli,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Pizza,High-Calorie,High-Protein,No-Fat,High-Carbs
Other Cooking Sauces,Medium-Calorie,Low-Protein,Low-Fat,Low-Carbs
Pizza,Low-Calorie,High-Protein,High-Fat,High-Carbs
Pizza,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Other Soups,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Dough Based Products / Meals,High-Calorie,High-Protein,High-Fat,High-Carbs
Other Deli,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Pizza Mixes & Other Dry Dinners,High-Calorie,High-Protein,Low-Fat,High-Carbs
Canned Fruit,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Prepared Pasta & Pizza Sauces,Low-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Bread & Dough,High-Calorie,High-Protein,No-Fat,High-Carbs
Pizza,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Chips, Pretzels & Snacks,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Breads & Buns,High-Calorie,Low-Protein,High-Fat,High-Carbs
Canned Soup,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Lunch Snacks & Combinations,High-Calorie,High-Protein,No-Fat,High-Carbs
Pizza Mixes & Other Dry Dinners,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Food/Beverage/Tobacco Variety Packs,High-Calorie,High-Protein,High-Fat,High-Carbs
Pizza,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Pizza,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Vegetable Based Products / Meals - Not Ready to Eat (Frozen),High-Calorie,High-Protein,High-Fat,High-Carbs
Breads & Buns,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Chips/Crisps/Snack Mixes - Natural/Extruded (Shelf Stable),High-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Patties and Burgers,High-Calorie,High-Protein,High-Fat,Low-Carbs
Crusts & Dough,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,No-Protein,High-Fat,Low-Carbs
Cheese,Low-Calorie,High-Protein,High-Fat,Low-Carbs
Canned Meat,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Crusts & Dough,High-Calorie,High-Protein,High-Fat,Low-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Grains/Flour,High-Calorie,High-Protein,No-Fat,High-Carbs
Other Cooking Sauces,Low-Calorie,Low-Protein,High-Fat,Low-Carbs
Chili & Stew,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Pizza Mixes & Other Dry Dinners,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,No-Protein,Low-Fat,High-Carbs
Pre-Packaged Fruit & Vegetables,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Prepared Pasta & Pizza Sauces,Zero-Calorie,No-Protein,High-Fat,No-Carbs
Savoury Bakery Products,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,Medium-Calorie,Low-Protein,No-Fat,Low-Carbs
Flavored Rice Dishes,High-Calorie,High-Protein,High-Fat,High-Carbs
Pizza,High-Calorie,No-Protein,High-Fat,High-Carbs
Pizza,High-Calorie,High-Protein,High-Fat,No-Carbs
Pizza,High-Calorie,High-Protein,Low-Fat,High-Carbs
Pizza Mixes & Other Dry Dinners,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Baking/Cooking Mixes/Supplies,High-Calorie,High-Protein,High-Fat,High-Carbs
Pizza Mixes & Other Dry Dinners,High-Calorie,Low-Protein,No-Fat,High-Carbs
Pizza Mixes & Other Dry Dinners,High-Calorie,No-Protein,No-Fat,High-Carbs
Flours & Corn Meal,High-Calorie,High-Protein,Low-Fat,High-Carbs
Prepared Pasta & Pizza Sauces,High-Calorie,Low-Protein,Low-Fat,High-Carbs
Other Cooking Sauces,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Vegetable sandwiches/burgers,High-Calorie,High-Protein,High-Fat,High-Carbs
Soy and meat-alternative products,High-Calorie,High-Protein,High-Fat,High-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,High-Calorie,Low-Protein,High-Fat,High-Carbs
Poultry mixed dishes,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Poultry mixed dishes,High-Calorie,High-Protein,High-Fat,Low-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,Medium-Calorie,No-Protein,No-Fat,No-Carbs
Lettuce and lettuce salads,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Frozen Patties and Burgers,High-Calorie,High-Protein,High-Fat,No-Carbs
Other Meats,High-Calorie,High-Protein,Low-Fat,High-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Other Cooking Sauces,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Poultry, Chicken & Turkey,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Frozen Patties and Burgers,High-Calorie,High-Protein,Low-Fat,High-Carbs
Other Meats,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Other Soups,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Sausages, Hotdogs & Brats,High-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Patties and Burgers,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Other Cooking Sauces,High-Calorie,No-Protein,High-Fat,High-Carbs
Poultry, Chicken & Turkey,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Patties and Burgers,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Pepperoni, Salami & Cold Cuts,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Frozen Poultry, Chicken & Turkey,High-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Fish & Seafood,High-Calorie,High-Protein,High-Fat,Low-Carbs
Canned Soup,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Vegetarian,High-Calorie,High-Protein,High-Fat,High-Carbs
Vegetable Based Products / Meals,High-Calorie,High-Protein,High-Fat,Low-Carbs
Seasoning Mixes, Salts, Marinades & Tenderizers,High-Calorie,High-Protein,High-Fat,Low-Carbs
Lunch Snacks & Combinations,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Frozen Patties and Burgers,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Pre-Packaged Fruit & Vegetables,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Ketchup, Mustard, BBQ & Cheese Sauce,High-Calorie,No-Protein,Low-Fat,High-Carbs
Frozen Appetizers & Hors D'oeuvres,High-Calorie,High-Protein,High-Fat,No-Carbs
Shellfish Unprepared/Unprocessed,High-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Patties and Burgers,Medium-Calorie,High-Protein,High-Fat,No-Carbs
Vegetable Based Products / Meals,High-Calorie,High-Protein,High-Fat,High-Carbs
Prepared Soups,Low-Calorie,High-Protein,Low-Fat,Low-Carbs
Other Soups,High-Calorie,High-Protein,High-Fat,No-Carbs
Meat/Poultry/Other Animals  Prepared/Processed,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Patties and Burgers,Zero-Calorie,High-Protein,High-Fat,No-Carbs
Other Meats,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Dips - Shelf Stable,High-Calorie,High-Protein,High-Fat,Low-Carbs
Herbs & Spices,Zero-Calorie,No-Protein,No-Fat,High-Carbs
Frozen Meat,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Patties and Burgers,Medium-Calorie,High-Protein,No-Fat,Low-Carbs
Frozen Patties and Burgers,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Chicken - Processed,High-Calorie,High-Protein,High-Fat,High-Carbs
Salad Dressing & Mayonnaise,Medium-Calorie,No-Protein,No-Fat,High-Carbs
Frozen Fish & Seafood,Medium-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Patties and Burgers,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Vegetable Based Products / Meals - Not Ready to Eat (Frozen),High-Calorie,High-Protein,High-Fat,Low-Carbs
Prepared Soups,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Ready-Made Combination Meals,High-Calorie,High-Protein,High-Fat,High-Carbs
Fresh Meat,High-Calorie,High-Protein,High-Fat,Low-Carbs
Vegetable Based Products / Meals,High-Calorie,High-Protein,Low-Fat,High-Carbs
Frozen Patties and Burgers,High-Calorie,Low-Protein,High-Fat,High-Carbs
Meat/Poultry/Other Animals - Prepared/Processed,High-Calorie,High-Protein,High-Fat,No-Carbs
Canned Soup,High-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Chicken - Portions,High-Calorie,High-Protein,High-Fat,High-Carbs
Other Deli,High-Calorie,High-Protein,Low-Fat,High-Carbs
Bread - Incl. Buns And Rolls,High-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Appetizers & Hors D'oeuvres,High-Calorie,High-Protein,Low-Fat,Low-Carbs
Cooked & Prepared,High-Calorie,High-Protein,High-Fat,No-Carbs
Sandwiches/Filled Rolls/Wraps,High-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Patties and Burgers,Medium-Calorie,High-Protein,Low-Fat,No-Carbs
Fish & Seafood,High-Calorie,High-Protein,No-Fat,No-Carbs
Pasta/Noodles,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Herbs/Spices/Extracts,High-Calorie,High-Protein,High-Fat,High-Carbs
Prepared Subs & Sandwiches,Medium-Calorie,High-Protein,High-Fat,No-Carbs
Other Meats,High-Calorie,High-Protein,No-Fat,Low-Carbs
Other Deli,High-Calorie,High-Protein,High-Fat,No-Carbs
Frozen Meals,High-Calorie,High-Protein,High-Fat,Low-Carbs
Breads & Buns,High-Calorie,No-Protein,High-Fat,Low-Carbs
Prepared Soups,High-Calorie,High-Protein,High-Fat,Low-Carbs
Sausages/Smallgoods,High-Calorie,High-Protein,High-Fat,Low-Carbs
Prepared Soups,Medium-Calorie,High-Protein,Low-Fat,Low-Carbs
Prepared Soups,Medium-Calorie,High-Protein,High-Fat,High-Carbs
Entrees, Sides & Small Meals,Medium-Calorie,High-Protein,Low-Fat,High-Carbs
Entrees, Sides & Small Meals,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Bacon, Sausages & Ribs,High-Calorie,High-Protein,High-Fat,High-Carbs
Other Snacks,Zero-Calorie,No-Protein,No-Fat,No-Carbs
Entrees, Sides & Small Meals,High-Calorie,High-Protein,Low-Fat,High-Carbs
Other Cooking Sauces,Medium-Calorie,No-Protein,High-Fat,High-Carbs
Poultry, Chicken & Turkey,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Prepared Subs & Sandwiches,High-Calorie,No-Protein,No-Fat,No-Carbs
Frozen Patties and Burgers,Low-Calorie,No-Protein,High-Fat,High-Carbs
Milk Additives,High-Calorie,No-Protein,High-Fat,Low-Carbs
Frozen Patties and Burgers,Zero-Calorie,High-Protein,High-Fat,Low-Carbs
Frozen Patties and Burgers,High-Calorie,No-Protein,High-Fat,High-Carbs
Frozen Patties and Burgers,High-Calorie,High-Protein,No-Fat,High-Carbs
Frozen Patties and Burgers,Low-Calorie,High-Protein,No-Fat,Low-Carbs
Frozen Patties and Burgers,Zero-Calorie,High-Protein,High-Fat,High-Carbs
Frozen Patties and Burgers,High-Calorie,High-Protein,Low-Fat,No-Carbs
Frozen Patties and Burgers,High-Calorie,Low-Protein,No-Fat,High-Carbs
Canned Soup,High-Calorie,No-Protein,No-Fat,High-Carbs
Eggs & Egg Substitutes,High-Calorie,High-Protein,High-Fat,Low-Carbs
Prepared Subs & Sandwiches,High-Calorie,High-Protein,High-Fat,No-Carbs
Dairy and Egg Products,High-Calorie,Low-Protein,High-Fat,High-Carbs
Sweets,High-Calorie,High-Protein,No-Fat,High-Carbs
Dairy and Egg Products,High-Calorie,High-Protein,No-Fat,High-Carbs
Jams, syrups, toppings,High-Calorie,No-Protein,High-Fat,High-Carbs
Jams, syrups, toppings,High-Calorie,Low-Protein,High-Fat,High-Carbs
Gelatins, ices, sorbets,High-Calorie,Low-Protein,No-Fat,High-Carbs
Cream and cream substitutes,High-Calorie,High-Protein,High-Fat,Low-Carbs
Grits and other cooked cereals,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Liquor and cocktails,High-Calorie,Low-Protein,High-Fat,High-Carbs
Cream cheese, sour cream, whipped cream,High-Calorie,Low-Protein,High-Fat,Low-Carbs
Corn,Medium-Calorie,Low-Protein,Low-Fat,High-Carbs
Spinach,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Coffee,Low-Calorie,Low-Protein,Low-Fat,Low-Carbs
Coffee,Low-Calorie,Low-Protein,Low-Fat,No-Carbs
Soups, cream-based,Medium-Calorie,Low-Protein,High-Fat,Low-Carbs
Cream cheese, sour cream, whipped cream,High-Calorie,High-Protein,High-Fat,Low-Carbs
Soups, cream-based,Medium-Calorie,High-Protein,High-Fat,Low-Carbs
Coffee,Zero-Calorie,Low-Protein,No-Fat,No-Carbs
Gelatins, ices, sorbets,Low-Calorie,No-Protein,No-Fat,Low-Carbs
Liquor and cocktails,High-Calorie,Low-Protein,Low-Fat,Low-Carbs
